train_id,name,item_condition_id,category_name,brand_name,price,shipping,item_description
956502,5.11 tactical pants,3,Men/Pants/Cargo,,21.0,0,Men's size 32X30 Cleaning out my closet! No free shipping sorry. Bundle to save!
947941,Black midi dress,3,Women/Dresses/Mid-Calf,,14.0,0,Black midi mid sleeved boho dress. No brand and no size. I'm a size small and it fits me
1130651,Ugg boots black bow 8w,2,Women/Shoes/Boots,UGG Australia,91.0,0,Like new authenic black uggs tall boots Bows in back size 8 W
296379,"Fossil ""Go Green"" Necklace",2,Women/Jewelry/Necklaces,Fossil,8.0,1,"Beautiful necklace with a beautiful message. It is the tree of life with the quote ""live the green life"" on the back. Has a peace sign and a flower charm amongst the chain. Is adjustable. Never worn."
273409,Black Wooden Sign,1,Handmade/Housewares/Wall Decor,,16.0,0,"""Live by the moon, Love by the sun"" black wooden sign. 10 1/2"" X 12 7/8"". Handmade. Ready to hang. Price and shipping is firm."
1327262,61xl black printer ink,1,Other/Office supplies/Ink & Toner,,6.0,1,Bought the ink but ended up buying a new printer
1414771,CESALIEE's. Calvin Klein BUNDLE,1,Women/Athletic Apparel/Sports Bras,Calvin Klein,56.0,0,"(1) Authentic Calvin Klein Royal Blue Set -Brand New, Bralette has tag -Size MEDIUM -(1) Royal Blue Bralette (1) Royal Blue Bikini -(1) White 2pc Pajama short set -Sorry No Free Shipping! -My prices are already discounted as low as I can go. Please don't ask for a discount. -I would be glad to put together a bundle for you which will help save you money in shipping fees. -If you see a piece or a set listed but not your size/color please ask, I probably have it. -I can switch out a top or bottom size for you in a set. Tags: Calvin Klein panty set bikini style boy short CK Bralette undies Women's sports bra underwear lingerie 10SeaGirl Lot 813"
745081,Under Armour Sneakers 12.5,1,Kids/Girls 2T-5T/Shoes,Under Armour,29.0,1,New Under Armour Pink Sneakers for girl Size: 12.5
1412486,Poise K Kylie Jenner Lip kit,1,Beauty/Makeup/Lips,,10.0,1,New Free shipping Not Kylie Jenner; exact quality Bundles for cheaper
1156843,Black Floral Bra,3,Women/Underwear/Bras,,8.0,0,Can be worn as a normal bra or strapless. Size 34B. In great condition! It is also push up!
1319262,Nike Boy Shoes,1,Kids/Boys 2T-5T/Shoes,Nike,22.0,0,Brand new boy shoes size 10
818096,American Eagle Jean Jacket,2,Women/Coats & Jackets/Jean Jacket,American Eagle,25.0,1,Size Medium Never worn I just dont wear it enough
396118,Anastasia dip brow,1,Beauty/Makeup/Face,Sephora,10.0,1,New* choose color out of Auburn
1026584,Women's Nike dri-fit,1,"Women/Athletic Apparel/Pants, Tights, Leggings",Nike,16.0,1,Nike women's dri-fit Capri length Size 1X
1394720,Paper Animal bedding.,1,Other/Pet Supplies/Others,,11.0,0,Snowflake Brand new. What's missing out of the corner is in the Walmart bag. Tried in my Chinchillas cage but he was eating it so I immediately took it out. Not soiled at all. Couple pieces of Timothy Hay may be mixed in that's it. 12.5 liters expands to 23 liters. This package will last forever. I paid [rm]. Asking [rm] plus shipping. Will not free ship. It's heavy!
1224803,Women's BKE Sabrina jeans 28R,3,Women/Jeans/Boot Cut,Buckle,21.0,0,"The actual measurements are 30"" waist, 30 1/2@ inseam and 7"" rise. These are in excellent shape except at the bottom there is wear on the back of both legs and on the bottom on the sides. Check out the pictures. They come from a smoke and pet free home."
276929,Six aero short sleeves,3,Women/Tops & Blouses/T-Shirts,Aeropostale,12.0,0,Size small. Worn with a lot of life left. Green has very small hole at the top(picture 2). Blue has very small hole towards the bottom(picture 3). Check out my other listings to bundle
989167,Coraline book by neil gaiman,2,Other/Books/Literature & Fiction,,11.0,0,Good conditon open to offers
842446,Distressed skinny jeans,3,"Women/Jeans/Slim, Skinny",Hot Topic,11.0,0,"Size one lovesick skinny jeans with holes going from top to bottom on the legs. Super edgy and fun. They are pale colored, like skin tone. #lovesick #hottopic #edgy #spencers I can't go any lower on the price because of mercaris 10% fee, sorry ! #grunge #goth #punk #rocker Bundle to save :)"
680960,Star Wars Backpack,1,Vintage & Collectibles/Bags and Purses/Other,,40.0,1,Brand New. Bought In Disneyland. [rm]
830859,Sharper Image LED Flashlights,1,Other/Automotive/Lights & Lighting Accessories,,10.0,1,"Brand New never opened LED flashlights, comes with three (green, orange, and blue). Batteries are not included (also specified on the box). Each flashlight takes three AAA. Flashlights always come in handy!"
643563,New iPhone 6 plus Case,1,"Electronics/Cell Phones & Accessories/Cases, Covers & Skins",,14.0,0,New iPhone 6 plus Case . With screen protector.
551568,Bundle for Dora LP,3,Handmade/Music/Vinyl,,11.0,0,Disney's Merry Christmas Carols [rm] Frank Sinatra Frankie [rm] Customer appreciation promo-[rm]
1298395,2 bracelet juicy couture,1,Women/Jewelry/Bracelets,,8.0,1,Brand new. Price is firm I can bundle
173856,Black lace Toms EUC SIZE 6,3,Women/Shoes/Flats,TOMS,26.0,1,Worn once Size 6 Retail [rm]
1069921,Men jock strap underwear sexy size L,1,Men/Men's Accessories/Other,,10.0,1,Nice looking pair of men underwear!!! 100% brand new and high quality Sexy and fashionable jockstrap Special leather-like jockstrap design Comfortable to wear all day Great gift for your lover or yourself Just get it!!! Material: polyester + expanded Color: black Size: L
614230,Victoria Secret Hooded Sweatshirt,3,Women/Sweaters/Hooded,Victoria's Secret,18.0,0,Victoria Secret/Pink..Green colored hooded sweatshirt..Pink on front in white and green..Size L
200836,Freeshipping 5pair eyelash,1,Beauty/Makeup/Eyes,,9.0,1,Top sell with glue
457488,Pink Mint Sweatshirt,3,Women/Sweaters/Crewneck,PINK,12.0,0,Worn twice. There are 2 spots of bleeding dye from wash that a simple stain remover will remove.
1065161,Kendra Scott Pink Gold Alexandra,3,Women/Jewelry/Earrings,Kendra Scott,40.0,1,Excellent condition
898714,Michael Kors men's scarf,3,Men/Men's Accessories/Other,,14.0,0,"It is 2 sided one black one white side ~60"" x 10"" Very good condition, worn couple of times Thank you !!!"
374218,RESERVED,1,Other/Magazines/Lifestyle & Cultures,,19.0,0,This Bandstand Playbill is signed by Corey Cott! Bandstand was a awesome show to see! NOT SIGNED BY LAURA OSNES
263127,☆TOM CLANCY'S DIVISION ☆PS4 GAME,2,Vintage & Collectibles/Electronics/Video Game,Sony,20.0,1,"FREE SHIPPING! LAST ONE I HAVE! Brand new, perfect condition. Not wrapped in plastic. Case, disc and manual excellent. Grab this now with FREE SHIPPING! Makes a great Christmas gift!!!"
252909,(XS) VS PINK jogger leggings!,2,"Women/Athletic Apparel/Pants, Tights, Leggings",Victoria's Secret,27.0,0,Victoria's secret pink jogger leggings in awesome like new condition! Size xs
837627,Bath and Body Works Body Cream- Set of 3,1,Beauty/Bath & Body/Bath,Bath & Body Works,20.0,1,Three full size body creams! Sweet Magnolia and Clementine. New. Unused.
597732,Teal Bangle Bracelet,2,Women/Jewelry/Bracelets,,11.0,0,Don't know metal or stone composition but it's barely been worn
966145,H&m sequin top,2,Women/Tops & Blouses/T-Shirts,H&M,9.0,0,S
1105250,thirty-one Tote,2,Women/Women's Handbags/Totes & Shoppers,,25.0,0,"Grey twill polka dot tote. It's roomy enough for literally everything! 11"" Handle drop. Approx. 14”H x 15”L x 5”D. 2 size pockets on exterior, inside zipper, and 3 inside pockets. Like new, hardly used."
1222473,"VS PINK ""DAZZLE"" BOYFRIEND V NECK T NEW",1,Women/Tops & Blouses/T-Shirts,Victoria's Secret,34.0,0,Large. Fit is loose. New in package. Price is firm unless bundled. Authentic
1279752,Dkny be Delicious 1.7oz,1,Beauty/Fragrance/Women,Sephora,15.0,1,"Thank you for visiting my store. The item above is the item you will receive when purchased. All items are authentic. Firm price and shipping on all items. Questions are welcome but serious inquiries only, THANK YOU."
866406,Minnie Mouse twin comforter,3,Home/Kids' Home Store/Kids' Bedding,Disney,17.0,0,"Minnie Mouse reversible twin comforter. COMFORTER ONLY! Used and washed, but in good condition."
807919,white flower for hair,3,Women/Women's Accessories/Hair Accessories,,5.0,1,WHITE FLOWER FOR HAIR SUPER CUTE GUC [rm] SMOKE FREE & ANIMAL FREE HOME FREE SHIPPING
865019,XXS Lularoe maxi skirt bundle,1,Women/Skirts/Maxi,LuLaRoe,50.0,1,No description yet
993964,Ivivva Athletica size 12 tank top,2,Kids/Girls (4+)/Tops & T-Shirts,,14.0,0,Kid size 12. Only worn once. Really pretty light turquoise color.
260249,Stussy Long Sleeve (price is firm,2,Men/Tops/T-shirts,Stussy,26.0,0,Size medium
81579,Women's small north face jacket,2,Women/Coats & Jackets/Fleece Jacket,The North Face,32.0,0,"Purple north face fleece jacket Worn a handful of times, no damaged or matted fur. PRICE IS NEGOTIABLE"
714848,Authentic Ray Ban Aviators,2,Women/Women's Accessories/Sunglasses,Ray-Ban,70.0,1,Beautiful polarized AUTHENTIC Ray ban aviators. Black lens w/ gold outline. Standard size.
169693,VS bralette,2,Women/Underwear/Bras,Victoria's Secret,9.0,0,"Hot pink, super cute NWOT small"
359541,Girls Nike shorts 6x,3,Sports & Outdoors/Apparel/Girls,Nike,5.0,1,No description yet
736862,Lenox Ivory Porcelain Gold Trim Vase,2,Home/Home Décor/Vases,Lenox,26.0,0,"You are looking at a Lenox Ivory Porcelain Gold Trim Flare Top Vase. It is in excellent pre -owned condition . Measures 11"" tall and 6.5"" across."
1352712,Pencil case,1,Other/Office supplies/School Supplies,,4.0,1,Fabric pencil case Green Color
1175371,Planes Fire & Rescue/The Sound Of Music,2,Electronics/Media/Blu-Ray,,24.0,0,"--NO FREE SHIPPING-- •No Scratches• •Price Firm• PLANES FIRE & RESCUE: [rm] •Blu Ray+Dvd• --NO DIGITAL HD-- THE SOUND OF MUSIC: [rm] •Dvd• ◆All PRICES Are FIRM Since Mercāri Charges 10% Sellers Fee On Every Single Transaction. ◆Ask Me To Bundle Items To Save On Shipping Fees. ◆ADULT OWNED 100% AUTHENTIC MOVIES, I Do Not Sell Bootleg Copies Or Cheap Imports. #Disney#Family#Kids"
1102277,GG Stsinless Steel necklace set,1,Women/Jewelry/Necklaces,,40.0,1,New stainless steel set Any question please contact me.
608451,Men's Harley Davidson Riding Jacket,2,Men/Coats & Jackets/Motorcycle,Harley-Davidson,106.0,0,"Brand new with out tags! My husband never wore this jacket, it's in excellent condition!"
624864,Funko Jiminy Cricket,1,Kids/Toys/Action Figures & Statues,Funko,12.0,1,Funko Specialty Series brand new.
977688,Swarovski Swan Tennis Bracelet,3,Women/Jewelry/Bracelets,Swarovski,62.0,0,PreOwned SWAROVSKI CRYSTAL TENNIS BRACELET ( I wore about a week) Clear Stones and Everything in Wonderful Condition A classic rhodium-plated bracelet with bezel-set Clear Crystals and a secure fold over clasp closure Hallmarked with the Swan and copyright logo's Approximate length : 7.25 inches Does not come boxed but will be carefully wrapped. Please see photos for additional details. Thanks and Kind Regards
1332846,Elegant onyx earrings :),3,Vintage & Collectibles/Jewelry/Earrings,,10.0,1,"Gorgeous silver and black onyx earrings, stamped Thailand ATB 925. These match and look great with any outfit! :) :)"
848701,2 Cartoon Characters Lady And The Tramp,3,Vintage & Collectibles/Collectibles/Figurine,,10.0,0,"2 Plastic Cartoon Characters Figurines Lady And The Tramp, measures about Lady 1 1/2"" tall, Tramp 2"" tall"
453443,Bryson Tiller TRAPSOUL Custom Hat Denim,1,Men/Men's Accessories/Hats,Customized & Personalized,19.0,0,Brand New
574722,NIKE Lanyard Free Shipping Black/ Pink,1,Sports & Outdoors/Apparel/Accessories,Nike,8.0,1,PRICE IS FIRM! **SALE** NIKE Lanyard 1 for [rm] 2 for [rm] 3 for [rm] 4 for [rm] 5 for [rm] 6 for [rm] NIKE Lanyard NWOT Many colors available for sale in my closet! If you want to purchase more than one please comment the colors you would like and I'll be happy to create a new listing for you. Free and fast shipping! ★☆★☆PLEASE RATE ME AS SOON AS YOU RECEIVE YOUR ITEM! IF YOU DON'T RATE ME WITHIN 3 DAYS OF YOUR ITEM GETTING DELIVERED AND I HAVE TO CONTACT MERC TO GET PAID I WILL IMMEDIATELY BLOCK YOU★☆★☆
433091,"Obagi Nu-derm clear, toner & foaming gel",3,Beauty/Skin Care/Face,,34.0,0,"Obagi Nu-derm clear, toner & foaming gel 80% full"
1252090,Baby Uggs,2,Kids/Girls 0-24 Mos/Shoes,UGG Australia,36.0,0,Worn once. Outgrew before she could use them.
546957,Size s/p forever 21,3,"Women/Tops & Blouses/Tank, Cami",FOREVER 21,5.0,1,"Size s/p forever 21 I am interested in selling clothing items for [rm] each plus my shipping but you can not sell things for [rm] so if you are interested in a bundle please let me know and i will make a new post. Any item listed fair or poor I would like to just like to give away for shipping charges. I also have thirty one items, thirty one items are not [rm], but feel free to make me an offer if you see something you like, I also have young living essential oils and can make essential oil blends."
186948,VSX sport knockout bra,2,Women/Athletic Apparel/Sports Bras,Victoria's Secret,18.0,0,Size 36C
1311153,Lularoe Small Ana,1,Women/Dresses/Full-Length,,35.0,1,New with tags small Ana.
1274150,NWT Lily Pulitzer makeup bag,1,Women/Women's Handbags/Cosmetic Bags,Lilly Pulitzer,35.0,0,Lily make up bag in Hotty Pink
4939,BP Pumps Bundle size 6,3,Women/Shoes/Pumps,Nordstrom,28.0,1,Used twice Both are size 6 Black and Blush Bought at Nordstrom
354850,Alex And ANI bracelet,1,Women/Jewelry/Bracelets,,16.0,0,Alex And ANI bracelet .
817722,Victoria Secret Black Crop Leggings,1,"Women/Athletic Apparel/Pants, Tights, Leggings",Victoria's Secret,23.0,1,"Victoria's Secret ~pink~ Black Ultimate Extreme Crop Legging Gym Pants Medium Up for sale is a new with tags Victoria's Secret ~pink~ black ultimate extreme crop leggings gym pants size medium • premium stretch fabric with flat seams • Medium rise waist 17"" inseam"
581369,Dansko Clogs,3,Women/Shoes/Mules & Clogs,Dansko,45.0,1,"Great used condition size 38, Dansko Clogs. Black tooled design. I own many pairs of Dansko Clogs and these ones weren't worn often! There is very little visible signs of wear. The only mark I did notice on closer inspection was a tiny sign of wear where the top of the foot goes on the right Clog. These originally cost me [rm]. I do not have the original box but I will send them in a Dansko Clog box. *Price is firm since I offer free shipping :) Please understand that with the 10% sellers fee plus the cost of shipping each item that I make significantly less then what I list my items for! I will offer discounts for multiple purchases where they can be bundled."
589933,Men's BKE jeans,2,"Men/Jeans/Classic, Straight Leg",BKE,23.0,1,No description yet
607839,Lularoe L Randy & OS Leggings,1,"Women/Athletic Apparel/Pants, Tights, Leggings",,45.0,1,Brand new firm price
551139,Rae Dunn Home Bowl Set of 2 Red Interior,1,Home/Kitchen & Dining/Dining & Entertaining,Rae Dunn,40.0,0,"Set of 2 Rae Dunn Home Bowls, brand new release with red interior, gorgeous color! Pair with a Sweet bowl for a super cute Home Sweet Home display! Items pictured are exactly what you will receive. Save 10% with the coupon currently available :) Will be packed very securely for shipment."
499736,Wku Fleece Quarter Zip Pullover And Tank,3,"Men/Sweats & Hoodies/Sweatshirt, Pullover",Champion,21.0,0,In good condition
